name,price,category,source,url,scraped_at,source_label
544 PowerLine USB C vers USB C 140 W 0.9m Blanc,109.16,smartphones,jumia,,2026-06-12T15:45:20.216041,
"Redmi 15C 6.9"" – 4GB + 128GB – Mint Green",1174.57,smartphones,jumia,,2026-06-12T15:45:23.578334,
Soutien-gorge à coussinets de Fall in Love,82.67,vetements,jumia,,2026-06-12T15:45:23.910340,
HP EliteBook 830 G7 Core i5-10210U 16Go RAM 256Go SSD,3141.29,laptops,micromagma,,2026-06-12T15:45:25.563393,
HP VICTUS 15-fa2013dx 15.6 pouces i5 13420H 512Go 8Go RAM – Prix,84609.38,laptops,micromagma,,2026-06-12T15:45:25.925374,
Pantalon cigarette basique à taille normale Coupe droite,89.7,vetements,jumia,,2026-06-12T15:45:27.228510,
Télévision CHIQ SMART TV 50 Pouces 4K – Prix,4408.15,tv,micromagma,,2026-06-12T15:45:28.950744,
Pantalon en viscose large taille haute avec poches,88.51,vetements,jumia,,2026-06-12T15:45:31.126884,
Commutateur de bureau - RUIJIE - RG-ES124GD - 24 ports Gigabit - Non géré - Basique,1540.28,laptops,marjane,,2026-06-12T15:45:32.224272,
TV LED (A 2025) FHD L43MA-AFME,2455.47,tv,jumia,,2026-06-12T15:45:35.105151,
Apple iMac 24 M3 GPU 10 Coeurs 1To 24Go RAM | PRIX,32072.13,laptops,micromagma,,2026-06-12T15:45:36.611636,
"TCL 55 Smart Tv 4K UHD HDR, Google TV, HDMI 2.1 Game Master, 55P6K",4425.54,tv,micromagma,,2026-06-12T15:45:37.190656,
Prodesk 280 G1 MT Intel Core i5-4590s I 8Gb Ram I 512GB SSD I Remis à Neuf,1197.99,laptops,jumia,,2026-06-12T15:45:38.513335,
Dell OptiPlex 3050 SFF – Intel Pentium G4560 – 4Go RAM – 500Go HDD – Intel HD Graphics 610 (Remis à,661.44,laptops,jumia,,2026-06-12T15:45:38.803740,
Ecouteurs filaires CONCH 2 NEO 3.5 MM OEP-320S,42.79,smartphones,jumia,,2026-06-12T15:45:39.092236,
MSI Thin 15 B13UC 15 pouces I7 13620H RTX 3050 512Go 16Go RAM | PRIX,8393.63,laptops,micromagma,,2026-06-12T15:45:40.338377,
Xiaomi Redmi Note 15 Pro+ Plus 512Go 12Go RAM | PRIX,4284.65,smartphones,micromagma,,2026-06-12T15:45:40.677106,
Télévision Visio 50 pouces SMART TV 4K UHD | PRIX,3045.22,tv,micromagma,,2026-06-12T15:45:40.983655,
"UltraPortable 840 G3 - Intel Core i5 - 8Go RAM - 250Go SSD - 14"" HD - (Remis à Neuf)",2069.83,laptops,jumia,,2026-06-12T15:45:46.195907,
Apple MacBook Air 2022 M2 1To 8Go RAM | PRIX,19939.68,laptops,micromagma,,2026-06-12T15:45:47.619924,
Google Pixel 9 Pro XL 256Go 16Go RAM – Prix,8943.79,smartphones,micromagma,,2026-06-12T15:45:47.903086,
"Galaxy A17 - 6.7"" 4G - 6 Go + 128 Go - Noir - 2 ans de garantie",1730.98,smartphones,jumia,,2026-06-12T15:45:49.588172,
Microsoft Surface Pro 11 2024 13 pouces Snapdragon X Elite 16Go RAM 1To SSD | PRIX,18708.03,laptops,micromagma,,2026-06-12T15:45:51.359992,
"511 Chargeur Nano 3 USB C, GaN 30W Type-C – GAN – PIQ 3.0 PPS - Adaptateur Compatible avec iPhone 16",294.53,smartphones,jumia,,2026-06-12T15:45:53.202518,
Galaxy buds core - Blanc,402.94,smartphones,jumia,,2026-06-12T15:45:53.769189,
Tecno Camon 40 Pro 256Go 8Go RAM | Prix,3280.84,smartphones,micromagma,,2026-06-12T15:45:55.473232,
INFINIX HOT 60 PRO 8G RAM 256G,1845.28,smartphones,micromagma,,2026-06-12T15:45:55.773816,
Pantalon Chino Taille Haute À Jambes Droites Pour Femme - D4362AX,103.2,vetements,jumia,,2026-06-12T15:45:57.041623,
14'' - ThinkPad L390 - 8Go Ram - 256 SSD - Windows - Noir - Clavier Azerty,2422.82,laptops,jumia,,2026-06-12T15:45:57.329499,
Adaptateur secteur15V pour ordinateur Microsoft Surface Book Pro 3 Pro 4 Pro 5 Pro 6,285.15,laptops,marjane,,2026-06-12T15:45:58.470054,
Dell Précision 7760 worstation pro i7 11th 2022 32Go RAM 512Go ssd Graphi RTX A3000 6G,8293.58,laptops,micromagma,,2026-06-12T15:45:58.839521,
BALLERINES EN DAIM À LACETS,678.01,vetements,zara,,2026-06-12T15:45:59.731311,
Câble de Chargement USB pour Xiaomi Redmi Watch 3 / Active,64.8,smartphones,jumia,,2026-06-12T15:46:00.675114,
"55 QLED 4K UHD Smart Google Tv, Dolby Vision HDR10+, Slim & Uni-body + Support gratuit, 55P7K",4515.1,tv,jumia,,2026-06-12T15:46:01.038274,
"PC Gamer MPG Trident 3 - i7-11700F, 16 Go RAM, SSD 1 To, RTX 3060 12 Go, Noir",11710.77,laptops,jumia,,2026-06-12T15:46:04.211894,
Samsung Galaxy A56 5G – 8 Go RAM / 256 Go Stockage – Graphite,4005.56,smartphones,marjane,,2026-06-12T15:46:05.118586,
Smartphone Galaxy A36 5G 8GB/256GB White Samsung,3896.93,smartphones,marjane,,2026-06-12T15:46:05.735949,
"Apple iMac 24 Retina 4,5K M3 2023 GPU 10 coeurs 512Go 16Go RAM | PRIX",30503.36,laptops,micromagma,,2026-06-12T15:46:06.346534,
"50 Crystal UHD 4K Smart TV One UI Tizen, HDR10+, design MetalStream + Support gratuit, 50U8075F",4317.07,tv,jumia,,2026-06-12T15:46:07.962160,
PC PORTABLE THINKPAD L570P-I5-6TH GENERATION-8G-256Go SSD-AZERTY-REMIS A NEUF,1961.95,laptops,jumia,,2026-06-12T15:46:08.247658,
Samsung Galaxy Book5 360 15.6 pouces 1To 16Go RAM | PRIX,12546.39,laptops,micromagma,,2026-06-12T15:46:09.713833,
"HP EliteBook 845 G8 AMD RYZEN 5 5650U 16Go Ram 256Go NVME Écran 14"" QWERTY - Remise à Neuf",3718.78,laptops,jumia,,2026-06-12T15:46:11.446578,
"55 4K Crystal UHD Smart TV Tizen HDR10+, Son OTS Lite, Design Sans Bords + Support gratuit, 55U8200F",5112.65,tv,jumia,,2026-06-12T15:46:15.498728,
Coque Silicone Noir pour OPPO RENO 13 PRO Pochette Protection,40.62,smartphones,jumia,,2026-06-12T15:46:15.789496,
"Téléviseur LED 40"" MGS – Full HD 1080p – Tuner T2/S2 – Noir",1261.12,tv,marjane,,2026-06-12T15:46:16.072505,
Microsoft Surface Laptop 7th Edition Snapdragon X 512Go 16Go RAM | PRIX,13358.58,laptops,micromagma,,2026-06-12T15:46:16.965878,
Google Pixel 8a 128Go 8Go RAM | PRIX,2934.94,smartphones,micromagma,,2026-06-12T15:46:21.104078,
Dell Latitude 5550 i5-1335U 15.6 pouces 512Go 8Go RAM DL-LAT5550-I5-8GO – Prix,12460.1,laptops,micromagma,,2026-06-12T15:46:21.387146,
Sweat Pour Femme - Beige,99.41,vetements,jumia,,2026-06-12T15:46:22.926891,
MacBook Pro 13 pouces 2020 I7 1To 32 Go RAM | PRIX,15547.61,laptops,micromagma,,2026-06-12T15:46:24.437506,
Télévision KRÖHLER TV SMART 50 pouces – Prix,4004.97,tv,micromagma,,2026-06-12T15:46:24.849386,
"32 Smart TV HD Système TIZEN OS Sans cadre, Récepteur Intégré Wi-Fi, HDMI + Support mural, 32T8000",1206.54,tv,jumia,,2026-06-12T15:46:26.300404,
DELL DESKTOP TWR Pro QCT1250 i7-14700 512Go 8Go RAM QCT1250-I7-UBU | Prix,9623.92,laptops,micromagma,,2026-06-12T15:46:28.025217,
"40 Full HD Tizen OS Smart Tv, HDR, Smart Hub et Télécommande Unique, Airplay 2 + Support Gratuit",2239.97,tv,jumia,,2026-06-12T15:46:29.825150,
"R9 Caques sans fil Bluetooth pliable avec graffiti lumineux RGB, réduction du bruit, basses profonde",145.16,smartphones,jumia,,2026-06-12T15:46:30.160462,
Écouteurs M10 True Wireless Bluetooth Écouteurs Tactiles casque BT 5.1,48.12,smartphones,jumia,,2026-06-12T15:46:33.528836,
Fumée pour samsung Galaxy A56 5G Incassable meilleur Qualité,45.43,smartphones,jumia,,2026-06-12T15:46:33.883657,
"Smart Téléviseur 32"" SMART TV 32H10S FRAMELESS",1462.67,tv,marjane,,2026-06-12T15:46:34.528852,
vivo Y19s 128Go 6Go RAM – Prix,1226.46,smartphones,micromagma,,2026-06-12T15:46:35.739023,
"43 Full HD Smart Tizen OS HDR10+, OTS Lite et Sécurité Knox + Support gratuit, 43F6000",2574.56,tv,jumia,,2026-06-12T15:46:37.306048,
Apple Iphone 16 Pro Max 512Go 8Go RAM | PRIX,13164.97,smartphones,micromagma,,2026-06-12T15:46:39.280159,
"Smart TV 55"" Android 14 - 4K Ultra HD - Récepteur TNT Intégré - 3 Ports HDMI",3343.66,tv,jumia,,2026-06-12T15:46:41.243218,
PC portable ELITEBOOK X360 G7 I5-10ème -8GB- 256GB SSD -TACTILE -CARTABLE ET SOURIS GRATUIT-REMIS À,3651.05,laptops,jumia,,2026-06-12T15:46:41.563451,
"Imac Pro i5 Retina 4K 21,5 pouces FIn 2019 Graphique 4G Spéciale travo 3D",7944.34,laptops,micromagma,,2026-06-12T15:46:42.987892,
Smart TV 43'' - UHD 4K - Garantie 24 Mois,2543.28,tv,jumia,,2026-06-12T15:46:44.705893,
ProDesk 600 G2 MT-Core i5-6600-4Go RAM-500Go HDD-Remis à neuf,1008.86,laptops,jumia,,2026-06-12T15:46:44.992160,
"TV 43"" Series, Cinema Screen Design 4K Active HDR WebOS Smart AI ThinQ",4223.1,tv,jumia,,2026-06-12T15:46:45.300699,
PANTALON À VOLANT ZW COLLECTION,964.1,vetements,zara,,2026-06-12T15:46:47.345311,
"43 Smart TV Crystal UHD 4K Tizen HDR 10+, 43DU7175 L'Europe + Support Gratuit",3597.35,tv,jumia,,2026-06-12T15:46:48.318695,
Chargeur iPhone 35W charge rapide pour iPhone 7 8 X XS XR MAX 11 12 13 14 originale Bon qualité,154.1,smartphones,jumia,,2026-06-12T15:46:48.603970,
Chemise à manches longues Coupe régulière,74.99,vetements,jumia,,2026-06-12T15:46:52.207400,
"32"" Smart TV S5 RAPIDE AVEC ABONNEMENT SERVICE 12 MOIS",1850.83,tv,jumia,,2026-06-12T15:46:52.492535,
HP Victus Gaming 15-fa1003nk i5-13500H 15.6 pouces RTX 3050 512Go 16Go RAM 845B2EA | PRIX,8448.18,laptops,micromagma,,2026-06-12T15:46:53.914317,
"Google TV 65"" QLED Side Feet",7891.98,tv,jumia,,2026-06-12T15:46:56.562943,
"Apple iPhone 14, 128 Go Version Europe | Prix",5656.66,smartphones,micromagma,,2026-06-12T15:46:58.009626,
Realme 12+ Plus 5G 256Go 8Go RAM | PRIX,2146.46,smartphones,micromagma,,2026-06-12T15:46:58.301793,
Honor 90 512Go 12Go RAM | PRIX,2539.4,smartphones,micromagma,,2026-06-12T15:47:01.670391,
ASUS VIVOBOOK X1605VA Ultra 7-150U 16 pouces 512Go 8Go RAM 90NB13W2-M006T0 | PRIX,9320.31,laptops,micromagma,,2026-06-12T15:47:05.400722,
SAC SHOPPER EN TISSU,438.82,vetements,zara,,2026-06-12T15:47:08.166362,
GM2 PRO TWS - Noire- Ecouteurs sans fil Bluetooth,130.56,smartphones,jumia,,2026-06-12T15:47:09.475622,
Apple MacBook Pro M3 Pro 14 pouces CPU 11 Cœurs GPU 14 Cœurs 512Go 18Go RAM – Prix,22315.52,laptops,micromagma,,2026-06-12T15:47:11.833619,
ROBE COURTE À RAYURES,511.15,vetements,zara,,2026-06-12T15:47:13.031572,
"TV intelligente 65 pouces NanoCell AI 4K UHD AI webOS HDR10 Pro, Processeur a7 Gen 8, Magic Remote +",7511.38,tv,jumia,,2026-06-12T15:47:14.230711,
"Smart TV 50"" CU8000 Crystal UHD 4K",6772.78,tv,jumia,,2026-06-12T15:47:14.559449,
Support Telephone Portable Pour PC Portable Ordinateur Bureau - Travail Maison Film Music,37.58,smartphones,jumia,,2026-06-12T15:47:14.888605,
Apple MacBook Pro 14 M4 Pro CPU 12 Cœurs GPU 16 Cœurs 512Go 24Go RAM | PRIX,18831.48,laptops,micromagma,,2026-06-12T15:47:16.388037,
JEAN ZW COLLECTION BAGGY TAILLE NORMALE,677.55,vetements,zara,,2026-06-12T15:47:17.090635,
"A5i - 6.67"" (4GB+128GB) - IP54 - 5100mAh + 45W SUPERVOOC - Starry Purple",1209.46,smartphones,jumia,,2026-06-12T15:47:18.055048,
Chemise Pour Femme - Beige,99.33,vetements,jumia,,2026-06-12T15:47:18.375310,
Honor Magic 6 Pro 512Go 12Go RAM (sans chargeur) - Prix,7194.24,smartphones,micromagma,,2026-06-12T15:47:20.380469,
OnePlus Nord N20 SE 128Go 4Go RAM,1517.38,smartphones,micromagma,,2026-06-12T15:47:24.347184,
MacBook Air 2020 I3 256 Go 8Go RAM 13 pouces | PRIX,4742.57,laptops,micromagma,,2026-06-12T15:47:24.638104,
"Tv 24 Smart Android 14"" Récepteur intégré + TNT + HDMI + USB",947.21,tv,jumia,,2026-06-12T15:47:26.545788,
Asus TUF FA608 16 pouces Ryzen 7 260 RTX 5060 1To 32Go RAM – Prix,14635.09,laptops,micromagma,,2026-06-12T15:47:27.721642,
PANTALON INTERLOCK,396.31,vetements,zara,,2026-06-12T15:47:29.143699,
pack de 4 hot coton shorts,101.47,vetements,jumia,,2026-06-12T15:47:29.782776,
"A07 – 6,7"" – 64 GB + 4 GB Ram – Green",984.83,smartphones,jumia,,2026-06-12T15:47:30.422329,
MSI-Cyborg 15 A13VE-2227XMA | 15.6(144Hz) FHD | i5-13420H | 16GB DDR5 | 512GB SSD Gen 4 | RTX 4050 | FDOS,11027.38,laptops,marjane,,2026-06-12T15:47:31.284005,
"DELL Precision 3591 Ultra 7-165H 15,6 pouces RTX 1000 Ada 6G 1To 32Go RAM DL-PR3591-RTX6GB | PRIX",29804.12,laptops,micromagma,,2026-06-12T15:47:31.870820,
Nothing Phone 3 256Go 12Go RAM | PRIX,6652.62,smartphones,micromagma,,2026-06-12T15:47:32.215816,
Buds S10 Sahara Edition Pink 12m,66.21,smartphones,jumia,,2026-06-12T15:47:33.353619,
pack de 1 cotton legging pour femme,60.82,vetements,jumia,,2026-06-12T15:47:33.885098,
Samsung Galaxy S24 Ultra 256Go 12Go RAM | PRIX,6685.57,smartphones,micromagma,,2026-06-12T15:47:35.320790,
"Smart TV 75"" Crystal UHD U8000F 4K",9673.19,tv,jumia,,2026-06-12T15:47:37.053897,
"Pantalon droit en tissu aerobin, coupe régulière",97.46,vetements,jumia,,2026-06-12T15:47:37.356731,
Tablette Pad 2 Pro 5G – 6 Go RAM 128 Go – Argent,3288.15,smartphones,jumia,,2026-06-12T15:47:37.640931,
Télévision Vision 32 pouces Android | PRIX,1816.86,tv,micromagma,,2026-06-12T15:47:38.802782,
Apple MacBook Air 2022 M2 256Go 8Go RAM | PRIX,9446.78,laptops,micromagma,,2026-06-12T15:47:39.088297,
Honor X7d 4G 256Go 8Go RAM | PRIX,1691.41,smartphones,micromagma,,2026-06-12T15:47:39.381795,
VESTE BOMBER Z1975 EN DENIM,706.09,vetements,zara,,2026-06-12T15:47:43.986213,
Boxer Pour Femmes - Beige clair,123.16,vetements,jumia,,2026-06-12T15:47:44.278551,
Carte mémoire origine 32gb,71.92,smartphones,jumia,,2026-06-12T15:47:44.560722,
OnePlus 13 512Go 16Go RAM – Prix,8004.01,smartphones,micromagma,,2026-06-12T15:47:45.999898,
Xiaomi Poco X7 Pro 512Go 12Go RAM Sans Changeur | PRIX,3879.61,smartphones,micromagma,,2026-06-12T15:47:46.325905,
Smart TV 32 Android HD - Récepteur Intégré + TNT + HDMI + USB - Nouveau modèle,1104.69,tv,jumia,,2026-06-12T15:47:48.635261,
ZTE NUBIA NEO 2 5G 256Go 8+12Go RAM,1978.93,smartphones,micromagma,,2026-06-12T15:47:49.798625,
TCL 40 Smart Tv QLED Full HD Google Tv et Dolby Audio Design Bezel-less 40S5K,2744.15,tv,micromagma,,2026-06-12T15:47:50.099155,
T-shirt à manches longues en coton côtelé à coupe slim,72.4,vetements,jumia,,2026-06-12T15:47:51.718654,
"EliteBook 840 G5 – 14” – Core i5 8ème Gén – 16GB RAM – 512GB SSD – QWERTY + Cartable, Clé USB 16GB,",3211.13,laptops,jumia,,2026-06-12T15:47:52.409511,
"Smart TV - SONIC - 43"" - Full HD - Dolby Audio - Design sans bord",2201.59,tv,marjane,,2026-06-12T15:47:53.129287,
Apple Macbook Pro 14 2024 M4 Max CPU 14 cœurs GPU 32 cœurs 1To 36Go RAM – Prix,31690.3,laptops,micromagma,,2026-06-12T15:47:53.974242,
HAUT EN MAILLE À MANCHES COURTES,414.21,vetements,zara,,2026-06-12T15:47:55.130176,
"65 4K UHD Smart Google TV Dolby Audio, HDR10 Chromecast intégré + Support gratuit 2 ans garantie, GL",6488.79,tv,jumia,,2026-06-12T15:47:55.699134,
"Pc portable Asus ExpertBook P1 P1503CVA intel® Core™ i5 - RAM: 8Go | 512Go SSD + Sacoche 15.6"" + souris filaire",6350.52,laptops,marjane,,2026-06-12T15:47:56.256015,
Jean taille normale à jambes larges Coupe évasée,190.31,vetements,jumia,,2026-06-12T15:47:59.405363,
Apple MacBook Pro 2024 M4 14 pouces 1To 16Go RAM | PRIX,20910.46,laptops,micromagma,,2026-06-12T15:48:01.155999,
Télévision Samsung 32 Pouces Serie 5 32T5300 HD SMART TV Égypte | PRIX,1679.13,tv,micromagma,,2026-06-12T15:48:01.417238,
JUPE MI-LONGUE À VOLANTS ET DENTELLE,569.95,vetements,zara,,2026-06-12T15:48:02.354229,
Télévision AIWA Smart TV LED 50 pouces – Prix,3894.48,tv,micromagma,,2026-06-12T15:48:04.391993,
Asus EXPERTBOOK B5605CCA Ultra 5 225H 16 pouces 512Go 16Go RAM | PRIX,6944.8,laptops,micromagma,,2026-06-12T15:48:05.095514,
TOP ASYMÉTRIQUE À PLIS,306.11,vetements,zara,,2026-06-12T15:48:05.950033,
Galaxy A16 8GB + 256GB - Light Green - 2 ans de garantie,1979.33,smartphones,jumia,,2026-06-12T15:48:06.550561,
Vivo V50 Lite 5G 512Go 12Go RAM | PRIX,2426.77,smartphones,micromagma,,2026-06-12T15:48:08.561759,
unité centrale 8300 Pro-i5-8Go-250Go SSD-Clavier et souris gratuit-Remis à neuf/,876.76,laptops,jumia,,2026-06-12T15:48:10.085011,
"43 4K Ultra HD HDR10 Smart Google TV Processeur 4K X1 Dolby Audio + Support Gratuit, KD-43X75K",3540.23,tv,jumia,,2026-06-12T15:48:13.938795,
Télévision Vision 32 pouces Normal | PRIX,1287.03,tv,micromagma,,2026-06-12T15:48:15.814800,
Asus Rog 17 Gamin i5 6300HQ Nvidia 960 3D 512Go 16Go RAM,3569.22,laptops,micromagma,,2026-06-12T15:48:16.151420,
ProDesk 600 G1 Tour i5 - 4590 3.30Ghz - 8Go - 512Go SSD - Remis A Neuf,1149.4,laptops,jumia,,2026-06-12T15:48:17.877824,
PC MINI PN41-S1 INTEL CELERON 11ÈME GEN 4GO 128GO SSD WIN10 PRO (NEUF),2227.98,laptops,jumia,,2026-06-12T15:48:18.160919,
Sweat tricoté boxy fit col rond - Noir,92.85,vetements,jumia,,2026-06-12T15:48:21.406848,
Woman Belt - D.BROWN - F3273AX,40.08,vetements,jumia,,2026-06-12T15:48:21.739157,
SHORT À PINCES ZW COLLECTION,514.58,vetements,zara,,2026-06-12T15:48:23.937468,
Pantalon Large Femme Ref 02 Marron - Taille Élastique avec Cordon - M à 3XL - Confort & Style Décont,136.88,vetements,jumia,,2026-06-12T15:48:24.864609,
"Carte mémoire 256G EVO Plus microSDXC™160MB/s UHS-I, U3, A2, V30, Full HD & 4K UHD Memory Card for A",327.31,smartphones,jumia,,2026-06-12T15:48:25.142806,
"55 QLED 4K UHD Google TV Dolby Audio, HDR10, 120Hz + Support gratuit, QLED55GU25DK",4930.09,tv,jumia,,2026-06-12T15:48:25.419582,
ZTE Blade V70 Max 256Go 14Go 4+10 RAM | PRIX,1119.62,smartphones,micromagma,,2026-06-12T15:48:26.636084,
"ASUS AiO P440VAK i7-13620H 23,8 pouces 1To 16Go RAM 90PT03X5-M04BC0 – Prix",9905.44,laptops,micromagma,,2026-06-12T15:48:26.922974,
"Apple MacBook Air 13,6 pouces M3 CPU 8 cœurs GPU 10 cœurs 512Go SSD 16Go RAM | PRIX",12825.04,laptops,micromagma,,2026-06-12T15:48:27.210464,
PC Portable ThinkPad L570P I5 6ème Génération 8Go 256Go SSD AZERTY + Souris - Remis à Neuf,2071.92,laptops,jumia,,2026-06-12T15:48:28.996260,
"65 4K UHD AI Smart TV webOS HDR10 Pro, Processeur a7 Gen 8 + Support Gratuit, 65UA73006",7003.37,tv,jumia,,2026-06-12T15:48:29.286023,
"Sonic 43 Full HD Smart TV Système WhaleOS Dolby Audio, Récepteur Intégré, TNT HD + Support gratuit",2259.64,tv,marjane,,2026-06-12T15:48:29.577146,
Télévision LG SMART TV UP75 55 pouces – Prix,5623.75,tv,micromagma,,2026-06-12T15:48:30.869504,
Télévision Visio 55 pouces SMART TV 4K UHD | PRIX,4799.78,tv,micromagma,,2026-06-12T15:48:31.171697,
"TV QLED 32"" - Q32WM - WhaleOS - Bluetooth - Support Gratuit",1214.15,tv,jumia,,2026-06-12T15:48:32.334864,
Pc Portable EliteBook 840 G8 I5-1145g7 11éme Génération RAM 16Go DDR4 512Gb SSD QWERTY - REMIS A NEU,4052.83,laptops,jumia,,2026-06-12T15:48:32.573457,
Support Magnétique pour Smartphone Rotatif pour Voiture Tableau de Bord Téléphone Aimant Mural cuisi,46.41,smartphones,jumia,,2026-06-12T15:48:36.203036,
DELL Latitude 5440 i7-1365U 14 pouces 512Go 16Go RAM N029L544014EMEA_VP - Prix,6775.13,laptops,micromagma,,2026-06-12T15:48:38.048772,
"50 4K UHD Crystal Smart TV Tizen HDR10+, Son OTS Lite, Design MetalStream + Support gratuit, 50U8000",3964.17,tv,jumia,,2026-06-12T15:48:39.984830,
PC GAMER ELITEDESK 800 Core i5-4570 3.20Ghz 8Go SSD128Go/hdd 500Go msi GT710 -Remis a Neuf,3796.67,laptops,jumia,,2026-06-12T15:48:43.415705,
Télévision ITEL S3250 32 pouces | PRIX,1724.66,tv,micromagma,,2026-06-12T15:48:45.611224,
Woman Shirt Neckoversize Fit Long Sleeve Shirt - RED - B0746AX..,47.65,vetements,jumia,,2026-06-12T15:48:47.081896,
Kawaii Pink Cute Cartoon Stickers Aesthetic Toy DIY Decoration Suitcase Notebook Phone Stationery Ca,37.3,smartphones,jumia,,2026-06-12T15:48:47.321766,
Robe Tissée e Femme Col Rond Droit Manches Courtes - Noire.,77.62,vetements,jumia,,2026-06-12T15:48:47.550084,
TV LED Samsung - 50DU7000- 50 pouces - 4K UHD - HDR - Smart TV - 3 HDMI,4048.99,tv,marjane,,2026-06-12T15:48:47.775888,
Google Pixel 10 Pro 256Go 16Go RAM – Prix,7901.64,smartphones,micromagma,,2026-06-12T15:48:49.016822,
T-SHIRT MANCHES RAGLAN À RAYURES,166.2,vetements,zara,,2026-06-12T15:48:49.645572,
Smart TV 43 inches 43A4G Android 11 Series Full HD,4184.22,tv,jumia,,2026-06-12T15:48:50.642645,
"MacBook Air 2020 Retina - 13.3"" - Intel Core i3 - 8GB RAM + 256GB SSD - Windows - Batterie 10h - Rem",4861.64,laptops,jumia,,2026-06-12T15:48:50.953015,
Samsung - Galaxy A07 LTE 64GB + 4GB - Light Violet,1073.85,smartphones,marjane,,2026-06-12T15:48:52.065451,
Microsoft Surface Pro 11 2024 13 pouces Snapdragon X Elite 16Go RAM 512Go SSD | PRIX,22509.22,laptops,micromagma,,2026-06-12T15:48:52.657778,
Apple MacBook Air 2023 M2 15 pouces 256Go 8Go RAM | PRIX,14431.87,laptops,micromagma,,2026-06-12T15:48:52.962935,
Robe Pour Femmes - Rose,182.78,vetements,jumia,,2026-06-12T15:48:54.470083,
"Smart Google TV GTV32 Smart TV – 32"" 2K LED télécommande vocale",1335.96,tv,jumia,,2026-06-12T15:48:55.159980,
"Smart TV 32"" - Revolution - Android HD - Récepteur TNT Intégré - 2 Ports HDMI - Design Moderne",1178.19,tv,marjane,,2026-06-12T15:48:55.738238,
Télévision Revolution TV 50 pouces – Prix,3397.77,tv,micromagma,,2026-06-12T15:48:56.852824,
Protecteur d'Écran en Verre Trempé pour Xiaomi Redmi Note 15 Pro Plus 5G– Haute Qualité et Protectio,72.17,smartphones,jumia,,2026-06-12T15:48:58.143781,
"Dell XPS 13 9340 Ultra 7 155H 13,4 pouces 512Go 16Go RAM – Prix",14051.86,laptops,micromagma,,2026-06-12T15:48:59.928787,
Xiaomi Redmi 15 4G 256Go 8Go RAM – Prix,1708.44,smartphones,micromagma,,2026-06-12T15:49:00.563045,
"65 QD-MiniLED 4K UHD Smart Google TV Dolby Vision IQ, 144Hz, ONKYO Audio + Support gratuit, 65C6K",8599.81,tv,jumia,,2026-06-12T15:49:01.604291,
Téléphone 2720 Flip - Dual sim Gris,360.17,smartphones,jumia,,2026-06-12T15:49:01.893303,
Ensemble Pyjama T-shirt à col rond et pantalon de Fall in Love,115.61,vetements,jumia,,2026-06-12T15:49:02.231305,
Huawei Pura 80 Ultra 512Go 16Go RAM | PRIX,10872.41,smartphones,micromagma,,2026-06-12T15:49:04.260498,
ROBE COURTE À LISERÉS CONTRASTANTS,492.38,vetements,zara,,2026-06-12T15:49:04.546308,
Smart Watch Ultra 8 Montre Connectée Intelligente Smart Phone - Noir,117.97,smartphones,jumia,,2026-06-12T15:49:05.744459,
Ordinateur Portable - HP - Pavilion Gaming 15-DK2000NK - i7-11370H - 16 Go RAM - RTX 3050,17104.62,laptops,marjane,,2026-06-12T15:49:06.888082,
Mblu 21 - 6GB + 128 GB - DIAMOND WHITE,796.76,smartphones,jumia,,2026-06-12T15:49:08.865226,
PC Portable ELITEBOOK 840 G8 - INTEL CORE I7-11ème GÉNÉRATION - 32GB - 512GB SSD - FHD - À NEUF,5854.94,laptops,jumia,,2026-06-12T15:49:09.583429,
"P9 Casque Bluetooth P9 Sans Fil, Ecouteur Bluetooth 5.0",58.56,smartphones,jumia,,2026-06-12T15:49:12.677506,
"Smart TV 40"" QLED - WhaleOS - Wifi - Récepteur Intégré - HD 2.4/5GHz Bluetooth + Support Mural",1967.55,tv,jumia,,2026-06-12T15:49:12.963071,
